970932650276945920,285003079,0,0,Tue Mar 06 08:02:37 +0000 2018,"RT @emmawatson_news: Emma Watson photo of the day Noah premiere in Berlin, 2014 https://t.co/yUScRGAML2 #EmmaWatson https://t.co/j3s7unElzx","[{u'indices': [3, 19], u'id_str': u'248945369', u'screen_name': u'emmawatson_news', u'name': u'Emma Watson news', u'id': 248945369}]",en
970934043540942849,285003079,0,0,Tue Mar 06 08:08:09 +0000 2018,RT @emmawatson_news: Emma Watson Wore A Powerful Semi-Permanent Tattoo On Her Arm At The Oscars https://t.co/8FXHWgjYr4 #EmmaWatson https:/…,"[{u'indices': [3, 19], u'id_str': u'248945369', u'screen_name': u'emmawatson_news', u'name': u'Emma Watson news', u'id': 248945369}]",en
